bin   f_oii f_neiii   f_hd   f_hg   f_hb f_oiii59 f_oiii07       unc_oii       unc_neii         unc_hd         unc_hg         unc_hb     unc_oiii59     unc_oiii07
 49  26.648     nan  2.291  4.812 12.166    3.096    7.742 2.30372920177            nan 0.610759110155 0.668329631711   1.0818671571 0.655983148584 0.912865713294
  5  40.752   2.143  3.097  5.642 14.423    4.886   13.003 3.48972627772 0.725724661467 0.790504508934 0.814612543588  1.53523110917  1.02819531314    1.341532528
 50  53.918     nan   4.42  9.713 22.774    5.291   16.202 3.24936962111            nan 0.913496004986  1.22071228684  1.82759505021  1.15089392964  1.42845503171
 51  27.626     nan  2.731  4.549 13.415     2.68    7.104 1.79626746707            nan 0.579110563721 0.645608347353  1.18112831221 0.934042222766  1.17200622042
 52  61.109   3.134    4.6 10.143 25.636    8.531   23.365 5.07090940159  1.16304315455  1.19150548169  1.48513832567   2.2186432237  1.50770131286   2.2788533489
 53  23.241     nan  1.539  2.715  7.279    3.084     9.34 1.78512786735            nan 0.542626073963  0.60719320674 0.973038305011 0.642532359326    1.045837498
 54  65.942     nan  6.106  12.12 31.703    7.487   24.359 2.71481825195            nan 0.954080651286  1.16893620139   1.4607576342  1.27859471871  1.62823438429
 55  27.425     nan  2.347  4.746 13.456    3.524    9.702 2.22563804267            nan  0.61121043506  0.78411861356  1.35354822665 0.875952589283  1.24800443454
 56  84.144   2.558  8.501 15.466 36.567   11.149   31.814 5.57669866013  1.08459328891  1.33544602022   1.4639286922  2.07645344493  1.50790447357  2.18341557393
 57  46.137   2.126  4.132  7.318 18.531    9.074   26.821 4.44567204469 0.909212040284  1.10354877043  1.21737453165  1.41470825112  1.18950332889  2.07881526614
 58  66.846   3.497  5.982 15.238  36.17    7.865   24.422 3.44889800636  1.26178294646  1.24246789685  1.33920560676  1.93729526564  1.50019816576   2.0067210509
 59  21.205     nan  2.198  3.415  6.892    4.585   13.747 2.23335660951            nan 0.602159281403 0.682550529823 0.820141909909 0.815296043651  1.21147596713
  6  99.753   4.249  7.676 18.375 43.871    9.759   29.607 6.31439233926  1.80297403332  1.45461759071  1.94485241148  2.81465826055   2.3612583502  3.37850604678
 60  93.057   3.936  8.198 16.409 41.505   18.885   59.311 7.37486724458  1.04727730169  1.18559686742  1.39544833076  2.18544851438   1.6046659527  2.66528613338
 61    25.5   1.104  2.179  4.674 11.466    3.268   10.483 2.21505208063 0.568317636565 0.632486476568 0.783217372496  1.31287471694  0.79035414242  1.30289342819
